IDCode,narrative_text
qewy924,"The student answered 57 items with medium accuracy (80.70% proportion correct). Their responses are fast on average (mean response time 10.80 seconds) and stable in timing (response-time variance 54.49, coefficient of variation 0.68). They have a moderate longest correct streak (14 in a row) and a moderate longest incorrect streak (4 in a row). Consecutive correct answers are frequent (consecutive-correct rate 0.71)."
pytu496,"The student answered 57 items with medium accuracy (68.42% proportion correct). Their responses are fast on average (mean response time 14.43 seconds) and moderately variable in timing (response-time variance 177.72, coefficient of variation 0.92). They have a moderate longest correct streak (13 in a row) and a moderate longest incorrect streak (4 in a row). Consecutive correct answers are occasional (consecutive-correct rate 0.52)."
tosa657,"The student answered 57 items with medium accuracy (84.21% proportion correct). Their responses are fast on average (mean response time 11.91 seconds) and stable in timing (response-time variance 122.20, coefficient of variation 0.93). They have a moderate longest correct streak (15 in a row) and a short longest incorrect streak (2 in a row). Consecutive correct answers are frequent (consecutive-correct rate 0.73)."
keri121,"The student answered 57 items with high accuracy (94.74% proportion correct). Their responses are fast on average (mean response time 12.63 seconds) and stable in timing (response-time variance 94.16, coefficient of variation 0.77). They have a long longest correct streak (49 in a row) and a short longest incorrect streak (2 in a row). Consecutive correct answers are frequent (consecutive-correct rate 0.93)."
bofi991,"The student answered 57 items with medium accuracy (61.40% proportion correct). Their responses are moderate on average (mean response time 16.53 seconds) and moderately variable in timing (response-time variance 166.94, coefficient of variation 0.78). They have a moderate longest correct streak (12 in a row) and a long longest incorrect streak (7 in a row). Consecutive correct answers are rare (consecutive-correct rate 0.46)."
bihi184,"The student answered 57 items with low accuracy (17.54% proportion correct). Their responses are fast on average (mean response time 12.84 seconds) and stable in timing (response-time variance 141.88, coefficient of variation 0.93). They have a short longest correct streak (5 in a row) and a long longest incorrect streak (36 in a row). Consecutive correct answers are rare (consecutive-correct rate 0.11)."
piro376,"The student answered 57 items with medium accuracy (73.68% proportion correct). Their responses are slow on average (mean response time 23.52 seconds) and highly variable in timing (response-time variance 497.17, coefficient of variation 0.95). They have a long longest correct streak (21 in a row) and a long longest incorrect streak (5 in a row). Consecutive correct answers are occasional (consecutive-correct rate 0.62)."
zejy480,"The student answered 57 items with low accuracy (54.39% proportion correct). Their responses are moderate on average (mean response time 16.57 seconds) and highly variable in timing (response-time variance 384.37, coefficient of variation 1.18). They have a short longest correct streak (6 in a row) and a long longest incorrect streak (6 in a row). Consecutive correct answers are rare (consecutive-correct rate 0.39)."
zapy404,"The student answered 57 items with medium accuracy (63.16% proportion correct). Their responses are slow on average (mean response time 19.84 seconds) and moderately variable in timing (response-time variance 206.98, coefficient of variation 0.73). They have a short longest correct streak (11 in a row) and a long longest incorrect streak (6 in a row). Consecutive correct answers are rare (consecutive-correct rate 0.46)."
lusi512,"The student answered 57 items with medium accuracy (68.42% proportion correct). Their responses are slow on average (mean response time 23.41 seconds) and highly variable in timing (response-time variance 346.85, coefficient of variation 0.80). They have a moderate longest correct streak (12 in a row) and a long longest incorrect streak (8 in a row). Consecutive correct answers are occasional (consecutive-correct rate 0.57)."
sedo490,"The student answered 57 items with low accuracy (28.07% proportion correct). Their responses are moderate on average (mean response time 16.63 seconds) and stable in timing (response-time variance 121.11, coefficient of variation 0.66). They have a short longest correct streak (4 in a row) and a long longest incorrect streak (12 in a row). Consecutive correct answers are rare (consecutive-correct rate 0.14)."
davu999,"The student answered 57 items with medium accuracy (75.44% proportion correct). Their responses are moderate on average (mean response time 15.93 seconds) and moderately variable in timing (response-time variance 229.49, coefficient of variation 0.95). They have a moderate longest correct streak (12 in a row) and a short longest incorrect streak (3 in a row). Consecutive correct answers are occasional (consecutive-correct rate 0.59)."
buby236,"The student answered 57 items with low accuracy (28.07% proportion correct). Their responses are fast on average (mean response time 11.48 seconds) and moderately variable in timing (response-time variance 165.09, coefficient of variation 1.12). They have a short longest correct streak (11 in a row) and a long longest incorrect streak (23 in a row). Consecutive correct answers are rare (consecutive-correct rate 0.20)."
weru214,"The student answered 57 items with medium accuracy (77.19% proportion correct). Their responses are fast on average (mean response time 14.31 seconds) and stable in timing (response-time variance 108.65, coefficient of variation 0.73). They have a moderate longest correct streak (12 in a row) and a short longest incorrect streak (3 in a row). Consecutive correct answers are occasional (consecutive-correct rate 0.62)."
tyly265,"The student answered 57 items with low accuracy (35.09% proportion correct). Their responses are slow on average (mean response time 19.73 seconds) and highly variable in timing (response-time variance 543.32, coefficient of variation 1.18). They have a short longest correct streak (4 in a row) and a long longest incorrect streak (17 in a row). Consecutive correct answers are rare (consecutive-correct rate 0.20)."
nise834,"The student answered 57 items with low accuracy (26.32% proportion correct). Their responses are moderate on average (mean response time 15.34 seconds) and moderately variable in timing (response-time variance 170.05, coefficient of variation 0.85). They have a short longest correct streak (8 in a row) and a long longest incorrect streak (21 in a row). Consecutive correct answers are rare (consecutive-correct rate 0.18)."
voxy002,"The student answered 57 items with low accuracy (24.56% proportion correct). Their responses are fast on average (mean response time 6.07 seconds) and stable in timing (response-time variance 39.36, coefficient of variation 1.03). They have a short longest correct streak (6 in a row) and a long longest incorrect streak (25 in a row). Consecutive correct answers are rare (consecutive-correct rate 0.14)."
fypi681,"The student answered 57 items with medium accuracy (68.42% proportion correct). Their responses are moderate on average (mean response time 16.51 seconds) and highly variable in timing (response-time variance 433.53, coefficient of variation 1.26). They have a short longest correct streak (9 in a row) and a long longest incorrect streak (6 in a row). Consecutive correct answers are occasional (consecutive-correct rate 0.54)."
xopa120,"The student answered 57 items with low accuracy (24.56% proportion correct). Their responses are fast on average (mean response time 13.48 seconds) and stable in timing (response-time variance 148.65, coefficient of variation 0.90). They have a short longest correct streak (7 in a row) and a long longest incorrect streak (36 in a row). Consecutive correct answers are rare (consecutive-correct rate 0.16)."
wari483,"The student answered 57 items with medium accuracy (64.91% proportion correct). Their responses are slow on average (mean response time 23.92 seconds) and moderately variable in timing (response-time variance 200.28, coefficient of variation 0.59). They have a long longest correct streak (21 in a row) and a long longest incorrect streak (9 in a row). Consecutive correct answers are occasional (consecutive-correct rate 0.55)."
kegy317,"The student answered 57 items with medium accuracy (75.44% proportion correct). Their responses are fast on average (mean response time 14.35 seconds) and moderately variable in timing (response-time variance 163.00, coefficient of variation 0.89). They have a long longest correct streak (21 in a row) and a short longest incorrect streak (3 in a row). Consecutive correct answers are occasional (consecutive-correct rate 0.62)."
geka905,"The student answered 57 items with medium accuracy (75.44% proportion correct). Their responses are slow on average (mean response time 22.31 seconds) and highly variable in timing (response-time variance 352.70, coefficient of variation 0.84). They have a long longest correct streak (21 in a row) and a short longest incorrect streak (3 in a row). Consecutive correct answers are occasional (consecutive-correct rate 0.61)."
lore323,"The student answered 57 items with low accuracy (35.09% proportion correct). Their responses are moderate on average (mean response time 17.14 seconds) and stable in timing (response-time variance 116.46, coefficient of variation 0.63). They have a short longest correct streak (5 in a row) and a long longest incorrect streak (9 in a row). Consecutive correct answers are rare (consecutive-correct rate 0.18)."
vane668,"The student answered 57 items with high accuracy (87.72% proportion correct). Their responses are slow on average (mean response time 27.21 seconds) and highly variable in timing (response-time variance 701.10, coefficient of variation 0.97). They have a long longest correct streak (23 in a row) and a short longest incorrect streak (2 in a row). Consecutive correct answers are frequent (consecutive-correct rate 0.80)."
zuxy510,"The student answered 57 items with low accuracy (10.53% proportion correct). Their responses are fast on average (mean response time 14.25 seconds) and stable in timing (response-time variance 142.98, coefficient of variation 0.84). They have a short longest correct streak (2 in a row) and a long longest incorrect streak (26 in a row). Consecutive correct answers are rare (consecutive-correct rate 0.04)."
masu336,"The student answered 57 items with medium accuracy (73.68% proportion correct). Their responses are fast on average (mean response time 13.02 seconds) and stable in timing (response-time variance 81.85, coefficient of variation 0.69). They have a short longest correct streak (11 in a row) and a short longest incorrect streak (3 in a row). Consecutive correct answers are occasional (consecutive-correct rate 0.62)."
xise560,"The student answered 57 items with medium accuracy (68.42% proportion correct). Their responses are moderate on average (mean response time 17.73 seconds) and moderately variable in timing (response-time variance 166.52, coefficient of variation 0.73). They have a short longest correct streak (11 in a row) and a long longest incorrect streak (5 in a row). Consecutive correct answers are occasional (consecutive-correct rate 0.54)."
zomi496,"The student answered 57 items with low accuracy (59.65% proportion correct). Their responses are slow on average (mean response time 24.93 seconds) and highly variable in timing (response-time variance 704.22, coefficient of variation 1.06). They have a short longest correct streak (6 in a row) and a long longest incorrect streak (5 in a row). Consecutive correct answers are rare (consecutive-correct rate 0.36)."
lilu285,"The student answered 57 items with low accuracy (24.56% proportion correct). Their responses are slow on average (mean response time 26.80 seconds) and highly variable in timing (response-time variance 645.13, coefficient of variation 0.95). They have a short longest correct streak (3 in a row) and a long longest incorrect streak (15 in a row). Consecutive correct answers are rare (consecutive-correct rate 0.07)."
heqi003,"The student answered 57 items with low accuracy (21.05% proportion correct). Their responses are fast on average (mean response time 14.27 seconds) and highly variable in timing (response-time variance 374.22, coefficient of variation 1.36). They have a short longest correct streak (5 in a row) and a long longest incorrect streak (30 in a row). Consecutive correct answers are rare (consecutive-correct rate 0.12)."
jise415,"The student answered 57 items with high accuracy (87.72% proportion correct). Their responses are fast on average (mean response time 11.45 seconds) and stable in timing (response-time variance 133.69, coefficient of variation 1.01). They have a long longest correct streak (26 in a row) and a short longest incorrect streak (2 in a row). Consecutive correct answers are frequent (consecutive-correct rate 0.79)."
vabe169,"The student answered 57 items with high accuracy (87.72% proportion correct). Their responses are moderate on average (mean response time 15.13 seconds) and moderately variable in timing (response-time variance 158.80, coefficient of variation 0.83). They have a long longest correct streak (26 in a row) and a short longest incorrect streak (3 in a row). Consecutive correct answers are frequent (consecutive-correct rate 0.80)."
kofa904,"The student answered 57 items with low accuracy (47.37% proportion correct). Their responses are slow on average (mean response time 21.89 seconds) and highly variable in timing (response-time variance 617.62, coefficient of variation 1.14). They have a short longest correct streak (6 in a row) and a long longest incorrect streak (8 in a row). Consecutive correct answers are rare (consecutive-correct rate 0.30)."
peqo117,"The student answered 57 items with low accuracy (17.54% proportion correct). Their responses are fast on average (mean response time 14.41 seconds) and stable in timing (response-time variance 134.97, coefficient of variation 0.81). They have a short longest correct streak (4 in a row) and a long longest incorrect streak (37 in a row). Consecutive correct answers are rare (consecutive-correct rate 0.09)."
gaho243,"The student answered 57 items with medium accuracy (73.68% proportion correct). Their responses are slow on average (mean response time 21.36 seconds) and moderately variable in timing (response-time variance 288.40, coefficient of variation 0.79). They have a moderate longest correct streak (14 in a row) and a moderate longest incorrect streak (4 in a row). Consecutive correct answers are occasional (consecutive-correct rate 0.61)."
mude815,"The student answered 57 items with low accuracy (31.58% proportion correct). Their responses are fast on average (mean response time 9.63 seconds) and stable in timing (response-time variance 69.79, coefficient of variation 0.87). They have a short longest correct streak (4 in a row) and a long longest incorrect streak (15 in a row). Consecutive correct answers are rare (consecutive-correct rate 0.16)."
raxe285,"The student answered 57 items with medium accuracy (64.91% proportion correct). Their responses are fast on average (mean response time 11.68 seconds) and stable in timing (response-time variance 129.95, coefficient of variation 0.98). They have a moderate longest correct streak (14 in a row) and a long longest incorrect streak (9 in a row). Consecutive correct answers are occasional (consecutive-correct rate 0.57)."
qami382,"The student answered 57 items with medium accuracy (82.46% proportion correct). Their responses are moderate on average (mean response time 18.88 seconds) and moderately variable in timing (response-time variance 325.60, coefficient of variation 0.96). They have a moderate longest correct streak (15 in a row) and a short longest incorrect streak (2 in a row). Consecutive correct answers are frequent (consecutive-correct rate 0.66)."
bebo956,"The student answered 57 items with low accuracy (45.61% proportion correct). Their responses are slow on average (mean response time 21.89 seconds) and moderately variable in timing (response-time variance 303.41, coefficient of variation 0.80). They have a short longest correct streak (5 in a row) and a long longest incorrect streak (14 in a row). Consecutive correct answers are rare (consecutive-correct rate 0.29)."
cofi309,"The student answered 57 items with medium accuracy (77.19% proportion correct). Their responses are slow on average (mean response time 28.60 seconds) and highly variable in timing (response-time variance 685.52, coefficient of variation 0.92). They have a long longest correct streak (29 in a row) and a short longest incorrect streak (3 in a row). Consecutive correct answers are frequent (consecutive-correct rate 0.66)."
buqe642,"The student answered 57 items with medium accuracy (82.46% proportion correct). Their responses are fast on average (mean response time 13.78 seconds) and moderately variable in timing (response-time variance 166.12, coefficient of variation 0.94). They have a moderate longest correct streak (15 in a row) and a short longest incorrect streak (2 in a row). Consecutive correct answers are frequent (consecutive-correct rate 0.70)."
vuzo690,"The student answered 57 items with medium accuracy (70.18% proportion correct). Their responses are slow on average (mean response time 22.27 seconds) and highly variable in timing (response-time variance 712.24, coefficient of variation 1.20). They have a moderate longest correct streak (12 in a row) and a short longest incorrect streak (3 in a row). Consecutive correct answers are occasional (consecutive-correct rate 0.55)."
posy958,"The student answered 57 items with medium accuracy (80.70% proportion correct). Their responses are moderate on average (mean response time 15.66 seconds) and moderately variable in timing (response-time variance 187.59, coefficient of variation 0.87). They have a long longest correct streak (26 in a row) and a long longest incorrect streak (10 in a row). Consecutive correct answers are frequent (consecutive-correct rate 0.79)."
gaga585,"The student answered 57 items with medium accuracy (70.18% proportion correct). Their responses are fast on average (mean response time 14.09 seconds) and stable in timing (response-time variance 121.74, coefficient of variation 0.78). They have a long longest correct streak (21 in a row) and a moderate longest incorrect streak (4 in a row). Consecutive correct answers are occasional (consecutive-correct rate 0.57)."
vopa930,"The student answered 57 items with medium accuracy (71.93% proportion correct). Their responses are moderate on average (mean response time 17.29 seconds) and moderately variable in timing (response-time variance 235.37, coefficient of variation 0.89). They have a short longest correct streak (11 in a row) and a short longest incorrect streak (3 in a row). Consecutive correct answers are occasional (consecutive-correct rate 0.54)."
xutu412,"The student answered 57 items with high accuracy (94.74% proportion correct). Their responses are moderate on average (mean response time 15.19 seconds) and moderately variable in timing (response-time variance 235.44, coefficient of variation 1.01). They have a long longest correct streak (32 in a row) and a short longest incorrect streak (1 in a row). Consecutive correct answers are frequent (consecutive-correct rate 0.91)."
doxi119,"The student answered 57 items with low accuracy (42.11% proportion correct). Their responses are moderate on average (mean response time 15.23 seconds) and highly variable in timing (response-time variance 410.26, coefficient of variation 1.33). They have a short longest correct streak (5 in a row) and a long longest incorrect streak (9 in a row). Consecutive correct answers are rare (consecutive-correct rate 0.21)."
feqy379,"The student answered 57 items with medium accuracy (78.95% proportion correct). Their responses are moderate on average (mean response time 16.29 seconds) and stable in timing (response-time variance 154.48, coefficient of variation 0.76). They have a long longest correct streak (20 in a row) and a moderate longest incorrect streak (4 in a row). Consecutive correct answers are frequent (consecutive-correct rate 0.68)."
xypo299,"The student answered 57 items with low accuracy (42.11% proportion correct). Their responses are slow on average (mean response time 20.11 seconds) and moderately variable in timing (response-time variance 286.99, coefficient of variation 0.84). They have a short longest correct streak (8 in a row) and a long longest incorrect streak (13 in a row). Consecutive correct answers are rare (consecutive-correct rate 0.30)."
gahu141,"The student answered 57 items with high accuracy (85.96% proportion correct). Their responses are fast on average (mean response time 13.05 seconds) and stable in timing (response-time variance 146.80, coefficient of variation 0.93). They have a moderate longest correct streak (16 in a row) and a short longest incorrect streak (2 in a row). Consecutive correct answers are frequent (consecutive-correct rate 0.75)."
kyse146,"The student answered 57 items with medium accuracy (84.21% proportion correct). Their responses are moderate on average (mean response time 15.08 seconds) and moderately variable in timing (response-time variance 266.61, coefficient of variation 1.08). They have a long longest correct streak (24 in a row) and a short longest incorrect streak (2 in a row). Consecutive correct answers are frequent (consecutive-correct rate 0.73)."
sedi312,"The student answered 57 items with medium accuracy (77.19% proportion correct). Their responses are moderate on average (mean response time 14.74 seconds) and stable in timing (response-time variance 154.02, coefficient of variation 0.84). They have a moderate longest correct streak (17 in a row) and a short longest incorrect streak (3 in a row). Consecutive correct answers are frequent (consecutive-correct rate 0.66)."
nasi298,"The student answered 57 items with high accuracy (87.72% proportion correct). Their responses are moderate on average (mean response time 16.11 seconds) and moderately variable in timing (response-time variance 251.74, coefficient of variation 0.98). They have a long longest correct streak (31 in a row) and a short longest incorrect streak (2 in a row). Consecutive correct answers are frequent (consecutive-correct rate 0.79)."
naky151,"The student answered 57 items with medium accuracy (61.40% proportion correct). Their responses are slow on average (mean response time 28.11 seconds) and highly variable in timing (response-time variance 1213.18, coefficient of variation 1.24). They have a short longest correct streak (10 in a row) and a long longest incorrect streak (8 in a row). Consecutive correct answers are rare (consecutive-correct rate 0.45)."
koqa816,"The student answered 57 items with high accuracy (94.74% proportion correct). Their responses are moderate on average (mean response time 16.29 seconds) and moderately variable in timing (response-time variance 167.68, coefficient of variation 0.80). They have a long longest correct streak (33 in a row) and a short longest incorrect streak (1 in a row). Consecutive correct answers are frequent (consecutive-correct rate 0.89)."
sila763,"The student answered 57 items with medium accuracy (82.46% proportion correct). Their responses are moderate on average (mean response time 16.14 seconds) and stable in timing (response-time variance 135.01, coefficient of variation 0.72). They have a long longest correct streak (30 in a row) and a short longest incorrect streak (2 in a row). Consecutive correct answers are frequent (consecutive-correct rate 0.70)."
pody147,"The student answered 57 items with medium accuracy (82.46% proportion correct). Their responses are fast on average (mean response time 14.17 seconds) and moderately variable in timing (response-time variance 208.81, coefficient of variation 1.02). They have a long longest correct streak (33 in a row) and a short longest incorrect streak (3 in a row). Consecutive correct answers are frequent (consecutive-correct rate 0.73)."
voza333,"The student answered 57 items with high accuracy (89.47% proportion correct). Their responses are moderate on average (mean response time 15.23 seconds) and stable in timing (response-time variance 94.27, coefficient of variation 0.64). They have a long longest correct streak (22 in a row) and a short longest incorrect streak (2 in a row). Consecutive correct answers are frequent (consecutive-correct rate 0.84)."
tiro932,"The student answered 57 items with medium accuracy (75.44% proportion correct). Their responses are moderate on average (mean response time 16.57 seconds) and moderately variable in timing (response-time variance 232.26, coefficient of variation 0.92). They have a moderate longest correct streak (15 in a row) and a short longest incorrect streak (2 in a row). Consecutive correct answers are occasional (consecutive-correct rate 0.59)."
wujy562,"The student answered 57 items with medium accuracy (80.70% proportion correct). Their responses are moderate on average (mean response time 15.95 seconds) and highly variable in timing (response-time variance 540.05, coefficient of variation 1.46). They have a moderate longest correct streak (15 in a row) and a short longest incorrect streak (3 in a row). Consecutive correct answers are frequent (consecutive-correct rate 0.68)."
hamu369,"The student answered 57 items with medium accuracy (84.21% proportion correct). Their responses are slow on average (mean response time 23.01 seconds) and highly variable in timing (response-time variance 707.72, coefficient of variation 1.16). They have a long longest correct streak (25 in a row) and a short longest incorrect streak (2 in a row). Consecutive correct answers are frequent (consecutive-correct rate 0.75)."
nape687,"The student answered 57 items with low accuracy (29.82% proportion correct). Their responses are slow on average (mean response time 20.12 seconds) and highly variable in timing (response-time variance 341.32, coefficient of variation 0.92). They have a short longest correct streak (8 in a row) and a long longest incorrect streak (11 in a row). Consecutive correct answers are rare (consecutive-correct rate 0.18)."
gevi782,"The student answered 57 items with medium accuracy (73.68% proportion correct). Their responses are slow on average (mean response time 22.10 seconds) and highly variable in timing (response-time variance 385.33, coefficient of variation 0.89). They have a long longest correct streak (22 in a row) and a long longest incorrect streak (8 in a row). Consecutive correct answers are occasional (consecutive-correct rate 0.61)."
qoha890,"The student answered 57 items with high accuracy (94.74% proportion correct). Their responses are fast on average (mean response time 13.18 seconds) and stable in timing (response-time variance 117.09, coefficient of variation 0.82). They have a long longest correct streak (30 in a row) and a short longest incorrect streak (2 in a row). Consecutive correct answers are frequent (consecutive-correct rate 0.93)."
fili803,"The student answered 57 items with high accuracy (85.96% proportion correct). Their responses are fast on average (mean response time 14.29 seconds) and stable in timing (response-time variance 111.58, coefficient of variation 0.74). They have a long longest correct streak (34 in a row) and a short longest incorrect streak (3 in a row). Consecutive correct answers are frequent (consecutive-correct rate 0.80)."
puce552,"The student answered 57 items with low accuracy (54.39% proportion correct). Their responses are moderate on average (mean response time 18.97 seconds) and stable in timing (response-time variance 48.45, coefficient of variation 0.37). They have a short longest correct streak (7 in a row) and a long longest incorrect streak (6 in a row). Consecutive correct answers are rare (consecutive-correct rate 0.32)."
buny935,"The student answered 57 items with medium accuracy (75.44% proportion correct). Their responses are fast on average (mean response time 13.11 seconds) and stable in timing (response-time variance 116.85, coefficient of variation 0.82). They have a long longest correct streak (21 in a row) and a moderate longest incorrect streak (4 in a row). Consecutive correct answers are occasional (consecutive-correct rate 0.64)."
pimi228,"The student answered 57 items with medium accuracy (66.67% proportion correct). Their responses are moderate on average (mean response time 16.71 seconds) and highly variable in timing (response-time variance 434.13, coefficient of variation 1.25). They have a short longest correct streak (10 in a row) and a short longest incorrect streak (3 in a row). Consecutive correct answers are rare (consecutive-correct rate 0.46)."
kyjo289,"The student answered 57 items with medium accuracy (77.19% proportion correct). Their responses are slow on average (mean response time 21.41 seconds) and moderately variable in timing (response-time variance 208.23, coefficient of variation 0.67). They have a long longest correct streak (20 in a row) and a short longest incorrect streak (3 in a row). Consecutive correct answers are occasional (consecutive-correct rate 0.64)."
bepo134,"The student answered 57 items with medium accuracy (78.95% proportion correct). Their responses are moderate on average (mean response time 15.33 seconds) and stable in timing (response-time variance 99.15, coefficient of variation 0.65). They have a long longest correct streak (27 in a row) and a long longest incorrect streak (5 in a row). Consecutive correct answers are frequent (consecutive-correct rate 0.70)."
kise589,"The student answered 57 items with medium accuracy (78.95% proportion correct). Their responses are slow on average (mean response time 21.95 seconds) and moderately variable in timing (response-time variance 320.35, coefficient of variation 0.82). They have a long longest correct streak (24 in a row) and a short longest incorrect streak (3 in a row). Consecutive correct answers are frequent (consecutive-correct rate 0.70)."
remi231,"The student answered 57 items with medium accuracy (66.67% proportion correct). Their responses are slow on average (mean response time 19.46 seconds) and moderately variable in timing (response-time variance 287.76, coefficient of variation 0.87). They have a short longest correct streak (10 in a row) and a long longest incorrect streak (5 in a row). Consecutive correct answers are rare (consecutive-correct rate 0.46)."
qyjo579,"The student answered 57 items with medium accuracy (75.44% proportion correct). Their responses are moderate on average (mean response time 16.32 seconds) and highly variable in timing (response-time variance 560.35, coefficient of variation 1.45). They have a short longest correct streak (9 in a row) and a short longest incorrect streak (3 in a row). Consecutive correct answers are occasional (consecutive-correct rate 0.59)."
cyhu257,"The student answered 57 items with low accuracy (54.39% proportion correct). Their responses are moderate on average (mean response time 16.17 seconds) and stable in timing (response-time variance 69.99, coefficient of variation 0.52). They have a moderate longest correct streak (12 in a row) and a long longest incorrect streak (8 in a row). Consecutive correct answers are rare (consecutive-correct rate 0.39)."
diha837,"The student answered 57 items with medium accuracy (75.44% proportion correct). Their responses are fast on average (mean response time 14.33 seconds) and moderately variable in timing (response-time variance 207.88, coefficient of variation 1.01). They have a moderate longest correct streak (13 in a row) and a short longest incorrect streak (2 in a row). Consecutive correct answers are occasional (consecutive-correct rate 0.55)."
ware232,"The student answered 57 items with high accuracy (89.47% proportion correct). Their responses are slow on average (mean response time 20.02 seconds) and highly variable in timing (response-time variance 381.39, coefficient of variation 0.98). They have a long longest correct streak (29 in a row) and a short longest incorrect streak (2 in a row). Consecutive correct answers are frequent (consecutive-correct rate 0.80)."
hyge979,"The student answered 57 items with medium accuracy (80.70% proportion correct). Their responses are moderate on average (mean response time 17.84 seconds) and highly variable in timing (response-time variance 541.07, coefficient of variation 1.30). They have a moderate longest correct streak (16 in a row) and a short longest incorrect streak (2 in a row). Consecutive correct answers are frequent (consecutive-correct rate 0.66)."
biqe951,"The student answered 57 items with medium accuracy (75.44% proportion correct). Their responses are moderate on average (mean response time 15.21 seconds) and stable in timing (response-time variance 107.60, coefficient of variation 0.68). They have a moderate longest correct streak (12 in a row) and a moderate longest incorrect streak (4 in a row). Consecutive correct answers are occasional (consecutive-correct rate 0.62)."
jide437,"The student answered 57 items with high accuracy (89.47% proportion correct). Their responses are moderate on average (mean response time 17.29 seconds) and moderately variable in timing (response-time variance 234.23, coefficient of variation 0.89). They have a long longest correct streak (20 in a row) and a short longest incorrect streak (1 in a row). Consecutive correct answers are frequent (consecutive-correct rate 0.80)."
zipu412,"The student answered 57 items with medium accuracy (78.95% proportion correct). Their responses are fast on average (mean response time 11.98 seconds) and stable in timing (response-time variance 120.51, coefficient of variation 0.92). They have a long longest correct streak (18 in a row) and a short longest incorrect streak (3 in a row). Consecutive correct answers are occasional (consecutive-correct rate 0.64)."
vate767,"The student answered 57 items with medium accuracy (78.95% proportion correct). Their responses are fast on average (mean response time 14.08 seconds) and moderately variable in timing (response-time variance 187.37, coefficient of variation 0.97). They have a long longest correct streak (20 in a row) and a short longest incorrect streak (2 in a row). Consecutive correct answers are occasional (consecutive-correct rate 0.64)."
mefy253,"The student answered 57 items with medium accuracy (80.70% proportion correct). Their responses are slow on average (mean response time 22.31 seconds) and highly variable in timing (response-time variance 488.10, coefficient of variation 0.99). They have a moderate longest correct streak (17 in a row) and a moderate longest incorrect streak (4 in a row). Consecutive correct answers are frequent (consecutive-correct rate 0.73)."
qafe413,"The student answered 57 items with low accuracy (59.65% proportion correct). Their responses are fast on average (mean response time 13.75 seconds) and stable in timing (response-time variance 82.51, coefficient of variation 0.66). They have a short longest correct streak (8 in a row) and a long longest incorrect streak (5 in a row). Consecutive correct answers are rare (consecutive-correct rate 0.41)."
lota555,"The student answered 57 items with low accuracy (28.07% proportion correct). Their responses are fast on average (mean response time 12.90 seconds) and stable in timing (response-time variance 92.55, coefficient of variation 0.75). They have a short longest correct streak (3 in a row) and a long longest incorrect streak (14 in a row). Consecutive correct answers are rare (consecutive-correct rate 0.12)."
mecu237,"The student answered 57 items with medium accuracy (75.44% proportion correct). Their responses are moderate on average (mean response time 18.81 seconds) and highly variable in timing (response-time variance 479.87, coefficient of variation 1.16). They have a moderate longest correct streak (16 in a row) and a short longest incorrect streak (3 in a row). Consecutive correct answers are occasional (consecutive-correct rate 0.64)."
cidy099,"The student answered 57 items with high accuracy (87.72% proportion correct). Their responses are fast on average (mean response time 13.11 seconds) and stable in timing (response-time variance 119.81, coefficient of variation 0.84). They have a long longest correct streak (24 in a row) and a short longest incorrect streak (2 in a row). Consecutive correct answers are frequent (consecutive-correct rate 0.79)."
xoba600,"The student answered 57 items with medium accuracy (82.46% proportion correct). Their responses are fast on average (mean response time 14.44 seconds) and highly variable in timing (response-time variance 416.01, coefficient of variation 1.41). They have a moderate longest correct streak (16 in a row) and a moderate longest incorrect streak (4 in a row). Consecutive correct answers are frequent (consecutive-correct rate 0.75)."
joce161,"The student answered 57 items with low accuracy (29.82% proportion correct). Their responses are fast on average (mean response time 5.12 seconds) and stable in timing (response-time variance 6.47, coefficient of variation 0.50). They have a short longest correct streak (3 in a row) and a long longest incorrect streak (10 in a row). Consecutive correct answers are rare (consecutive-correct rate 0.14)."
kywu572,"The student answered 57 items with high accuracy (85.96% proportion correct). Their responses are fast on average (mean response time 13.33 seconds) and stable in timing (response-time variance 139.11, coefficient of variation 0.88). They have a long longest correct streak (33 in a row) and a short longest incorrect streak (3 in a row). Consecutive correct answers are frequent (consecutive-correct rate 0.77)."
jefi901,"The student answered 57 items with medium accuracy (84.21% proportion correct). Their responses are fast on average (mean response time 11.87 seconds) and stable in timing (response-time variance 142.90, coefficient of variation 1.01). They have a moderate longest correct streak (16 in a row) and a short longest incorrect streak (2 in a row). Consecutive correct answers are frequent (consecutive-correct rate 0.75)."
mari840,"The student answered 57 items with medium accuracy (75.44% proportion correct). Their responses are moderate on average (mean response time 19.37 seconds) and highly variable in timing (response-time variance 768.62, coefficient of variation 1.43). They have a long longest correct streak (25 in a row) and a long longest incorrect streak (5 in a row). Consecutive correct answers are occasional (consecutive-correct rate 0.64)."
nypy058,"The student answered 57 items with medium accuracy (61.40% proportion correct). Their responses are fast on average (mean response time 13.31 seconds) and stable in timing (response-time variance 75.70, coefficient of variation 0.65). They have a moderate longest correct streak (12 in a row) and a long longest incorrect streak (12 in a row). Consecutive correct answers are occasional (consecutive-correct rate 0.52)."
